,Topic,Probability,created_at,date,week_start
1287,Topic 0,0,Fri Dec 25 02:57:07 +0000 2020,12/25/20,12/20/20
1288,Topic 0,0,Fri Dec 25 01:54:46 +0000 2020,12/25/20,12/20/20
1289,Topic 0,0,Sun Dec 27 09:55:54 +0000 2020,12/27/20,12/27/20
1290,Topic 0,0,Sun Dec 27 08:12:30 +0000 2020,12/27/20,12/27/20
1291,Topic 0,0,Sun Dec 27 08:07:44 +0000 2020,12/27/20,12/27/20
1292,Topic 0,0,Sun Dec 27 00:48:56 +0000 2020,12/27/20,12/27/20
1293,Topic 0,0,Sun Dec 27 00:34:53 +0000 2020,12/27/20,12/27/20
1294,Topic 0,0,Sun Dec 27 00:23:38 +0000 2020,12/27/20,12/27/20
1295,Topic 0,0,Sat Dec 26 23:53:40 +0000 2020,12/26/20,12/20/20
1296,Topic 0,0,Sat Dec 26 18:37:04 +0000 2020,12/26/20,12/20/20
1297,Topic 0,0,Sat Dec 26 16:33:52 +0000 2020,12/26/20,12/20/20
1298,Topic 0,0,Thu Dec 24 06:56:17 +0000 2020,12/24/20,12/20/20
1299,Topic 0,0,Sat Dec 26 16:00:39 +0000 2020,12/26/20,12/20/20
1300,Topic 0,0,Sat Dec 26 14:19:05 +0000 2020,12/26/20,12/20/20
1301,Topic 0,0,Sat Dec 26 13:11:40 +0000 2020,12/26/20,12/20/20
1302,Topic 0,0,Sat Dec 26 12:59:19 +0000 2020,12/26/20,12/20/20
1303,Topic 0,0,Sat Dec 26 11:36:26 +0000 2020,12/26/20,12/20/20
1304,Topic 0,0,Sat Dec 26 09:45:57 +0000 2020,12/26/20,12/20/20
1305,Topic 0,0,Mon Dec 28 00:07:55 +0000 2020,12/28/20,12/27/20
1306,Topic 0,0,Sun Dec 27 23:37:25 +0000 2020,12/27/20,12/27/20
1307,Topic 0,0,Sun Dec 27 23:30:57 +0000 2020,12/27/20,12/27/20
1308,Topic 0,0,Sun Dec 27 20:40:34 +0000 2020,12/27/20,12/27/20
1309,Topic 0,0,Sun Dec 27 20:38:38 +0000 2020,12/27/20,12/27/20
1310,Topic 0,0,Fri Dec 25 05:24:52 +0000 2020,12/25/20,12/20/20
1311,Topic 0,0,Fri Dec 25 09:09:41 +0000 2020,12/25/20,12/20/20
1312,Topic 0,0,Fri Dec 25 10:33:08 +0000 2020,12/25/20,12/20/20
1313,Topic 0,0,Fri Dec 25 11:15:40 +0000 2020,12/25/20,12/20/20
1314,Topic 0,0,Thu Dec 24 06:14:39 +0000 2020,12/24/20,12/20/20
1315,Topic 0,0,Thu Dec 24 04:43:11 +0000 2020,12/24/20,12/20/20
1316,Topic 0,0,Thu Dec 24 01:56:34 +0000 2020,12/24/20,12/20/20
1317,Topic 0,0,Thu Dec 24 01:36:27 +0000 2020,12/24/20,12/20/20
1318,Topic 0,0,Wed Dec 23 23:05:19 +0000 2020,12/23/20,12/20/20
1319,Topic 0,0,Wed Dec 23 18:22:46 +0000 2020,12/23/20,12/20/20
1320,Topic 0,0,Wed Dec 23 17:48:13 +0000 2020,12/23/20,12/20/20
1321,Topic 0,0,Thu Dec 24 19:26:23 +0000 2020,12/24/20,12/20/20
1322,Topic 0,0,Thu Dec 24 19:19:28 +0000 2020,12/24/20,12/20/20
1323,Topic 0,0,Thu Dec 24 22:01:36 +0000 2020,12/24/20,12/20/20
1324,Topic 0,0,Fri Dec 25 00:09:24 +0000 2020,12/25/20,12/20/20
1325,Topic 0,0,Thu Dec 24 23:12:28 +0000 2020,12/24/20,12/20/20
1326,Topic 0,0,Sat Dec 26 04:46:17 +0000 2020,12/26/20,12/20/20
1327,Topic 0,0,Sat Dec 26 04:29:40 +0000 2020,12/26/20,12/20/20
1328,Topic 0,0,Sat Dec 26 01:43:55 +0000 2020,12/26/20,12/20/20
1329,Topic 0,0,Sat Dec 26 01:25:49 +0000 2020,12/26/20,12/20/20
1330,Topic 0,0,Fri Dec 25 23:11:49 +0000 2020,12/25/20,12/20/20
1331,Topic 0,0,Fri Dec 25 21:38:46 +0000 2020,12/25/20,12/20/20
1332,Topic 0,0,Fri Dec 25 21:18:54 +0000 2020,12/25/20,12/20/20
1333,Topic 0,0,Fri Dec 25 20:35:55 +0000 2020,12/25/20,12/20/20
1334,Topic 0,0,Fri Dec 25 19:43:31 +0000 2020,12/25/20,12/20/20
1335,Topic 0,0,Fri Dec 25 18:11:47 +0000 2020,12/25/20,12/20/20
1336,Topic 0,0,Fri Dec 25 17:56:53 +0000 2020,12/25/20,12/20/20
1337,Topic 0,0,Sun Feb 14 00:03:41 +0000 2021,2/14/21,2/14/21
1338,Topic 0,0,Sun Feb 14 01:51:43 +0000 2021,2/14/21,2/14/21
1339,Topic 0,0,Wed Mar 17 21:29:51 +0000 2021,3/17/21,3/14/21
1340,Topic 0,0,Sun Feb 07 14:54:31 +0000 2021,2/7/21,2/7/21
1341,Topic 0,0,Mon Mar 22 16:57:43 +0000 2021,3/22/21,3/21/21
1342,Topic 0,0,Mon Mar 22 19:46:56 +0000 2021,3/22/21,3/21/21
1343,Topic 0,0,Mon Mar 22 19:28:49 +0000 2021,3/22/21,3/21/21
1344,Topic 0,0,Mon Mar 22 21:45:32 +0000 2021,3/22/21,3/21/21
1345,Topic 0,0,Mon Mar 22 20:48:45 +0000 2021,3/22/21,3/21/21
1346,Topic 0,0,Mon Mar 22 23:36:31 +0000 2021,3/22/21,3/21/21
1347,Topic 0,0,Mon Mar 22 23:32:54 +0000 2021,3/22/21,3/21/21
1348,Topic 0,0,Mon Mar 22 23:22:33 +0000 2021,3/22/21,3/21/21
1349,Topic 0,0,Mon Mar 22 23:59:29 +0000 2021,3/22/21,3/21/21
1350,Topic 0,0,Sun Feb 07 17:47:46 +0000 2021,2/7/21,2/7/21
1351,Topic 0,0,Sun Feb 07 15:05:10 +0000 2021,2/7/21,2/7/21
1352,Topic 0,0,Sun Feb 07 14:30:15 +0000 2021,2/7/21,2/7/21
1353,Topic 0,0,Mon Mar 22 17:17:57 +0000 2021,3/22/21,3/21/21
1354,Topic 0,0,Sun Feb 07 14:24:00 +0000 2021,2/7/21,2/7/21
1355,Topic 0,0,Sun Feb 07 14:19:18 +0000 2021,2/7/21,2/7/21
1356,Topic 0,0,Sun Feb 07 13:49:47 +0000 2021,2/7/21,2/7/21
1357,Topic 0,0,Sun Feb 07 13:37:22 +0000 2021,2/7/21,2/7/21
1358,Topic 0,0,Sun Feb 07 13:36:58 +0000 2021,2/7/21,2/7/21
1359,Topic 0,0,Sun Feb 07 13:31:50 +0000 2021,2/7/21,2/7/21
1360,Topic 0,0,Sun Feb 07 12:57:49 +0000 2021,2/7/21,2/7/21
1361,Topic 0,0,Sun Feb 07 12:35:06 +0000 2021,2/7/21,2/7/21
1362,Topic 0,0,Sun Feb 07 11:31:24 +0000 2021,2/7/21,2/7/21
1363,Topic 0,0,Sun Feb 07 11:15:22 +0000 2021,2/7/21,2/7/21
1364,Topic 0,0,Sun Feb 07 11:12:17 +0000 2021,2/7/21,2/7/21
1365,Topic 0,0,Mon Mar 22 17:12:22 +0000 2021,3/22/21,3/21/21
1366,Topic 0,0,Mon Mar 22 17:18:50 +0000 2021,3/22/21,3/21/21
1367,Topic 0,0,Sun Feb 07 10:03:02 +0000 2021,2/7/21,2/7/21
1368,Topic 0,0,Mon Mar 22 05:31:43 +0000 2021,3/22/21,3/21/21
1369,Topic 0,0,Sun Mar 21 16:20:59 +0000 2021,3/21/21,3/21/21
1370,Topic 0,0,Sun Mar 21 14:52:44 +0000 2021,3/21/21,3/21/21
1371,Topic 0,0,Sun Mar 21 14:45:55 +0000 2021,3/21/21,3/21/21
1372,Topic 0,0,Mon Mar 22 00:22:17 +0000 2021,3/22/21,3/21/21
1373,Topic 0,0,Sun Mar 21 22:21:55 +0000 2021,3/21/21,3/21/21
1374,Topic 0,0,Sun Mar 21 22:01:25 +0000 2021,3/21/21,3/21/21
1375,Topic 0,0,Sun Mar 21 21:32:39 +0000 2021,3/21/21,3/21/21
1376,Topic 0,0,Mon Mar 22 12:11:43 +0000 2021,3/22/21,3/21/21
1377,Topic 0,0,Mon Mar 22 10:36:17 +0000 2021,3/22/21,3/21/21
1378,Topic 0,0,Mon Mar 22 09:37:12 +0000 2021,3/22/21,3/21/21
1379,Topic 0,0,Mon Mar 22 09:27:15 +0000 2021,3/22/21,3/21/21
1380,Topic 0,0,Mon Mar 22 04:49:46 +0000 2021,3/22/21,3/21/21
1381,Topic 0,0,Mon Mar 22 17:28:07 +0000 2021,3/22/21,3/21/21
1382,Topic 0,0,Mon Mar 22 04:22:47 +0000 2021,3/22/21,3/21/21
1383,Topic 0,0,Mon Mar 22 02:32:54 +0000 2021,3/22/21,3/21/21
1384,Topic 0,0,Mon Mar 22 02:01:04 +0000 2021,3/22/21,3/21/21
1385,Topic 0,0,Mon Mar 22 01:05:13 +0000 2021,3/22/21,3/21/21
1386,Topic 0,0,Mon Mar 22 16:33:30 +0000 2021,3/22/21,3/21/21
1387,Topic 0,0,Mon Mar 22 15:13:28 +0000 2021,3/22/21,3/21/21
1388,Topic 0,0,Mon Mar 22 14:39:06 +0000 2021,3/22/21,3/21/21
1389,Topic 0,0,Mon Mar 22 13:19:11 +0000 2021,3/22/21,3/21/21
1390,Topic 0,0,Mon Mar 22 13:11:03 +0000 2021,3/22/21,3/21/21
1391,Topic 0,0,Mon Mar 22 18:23:59 +0000 2021,3/22/21,3/21/21
1392,Topic 0,0,Mon Mar 22 17:46:53 +0000 2021,3/22/21,3/21/21
1393,Topic 0,0,Sun Feb 07 11:07:15 +0000 2021,2/7/21,2/7/21
1394,Topic 0,0,Sun Feb 07 10:00:04 +0000 2021,2/7/21,2/7/21
1395,Topic 0,0,Sun Feb 07 21:04:53 +0000 2021,2/7/21,2/7/21
1396,Topic 0,0,Mon Feb 08 06:57:28 +0000 2021,2/8/21,2/7/21
1397,Topic 0,0,Mon Feb 08 13:04:50 +0000 2021,2/8/21,2/7/21
1398,Topic 0,0,Mon Feb 08 12:06:43 +0000 2021,2/8/21,2/7/21
1399,Topic 0,0,Mon Feb 08 11:14:46 +0000 2021,2/8/21,2/7/21
1400,Topic 0,0,Mon Feb 08 10:25:15 +0000 2021,2/8/21,2/7/21
1401,Topic 0,0,Mon Feb 08 10:04:56 +0000 2021,2/8/21,2/7/21
1402,Topic 0,0,Mon Feb 08 09:51:59 +0000 2021,2/8/21,2/7/21
1403,Topic 0,0,Mon Feb 08 09:48:19 +0000 2021,2/8/21,2/7/21
1404,Topic 0,0,Mon Feb 08 09:20:36 +0000 2021,2/8/21,2/7/21
1405,Topic 0,0,Mon Feb 08 09:14:12 +0000 2021,2/8/21,2/7/21
1406,Topic 0,0,Mon Feb 08 08:36:10 +0000 2021,2/8/21,2/7/21
1407,Topic 0,0,Mon Feb 08 08:23:31 +0000 2021,2/8/21,2/7/21
1408,Topic 0,0,Mon Feb 08 06:38:45 +0000 2021,2/8/21,2/7/21
1409,Topic 0,0,Mon Feb 08 13:39:31 +0000 2021,2/8/21,2/7/21
1410,Topic 0,0,Mon Feb 08 06:37:58 +0000 2021,2/8/21,2/7/21
1411,Topic 0,0,Mon Feb 08 04:50:22 +0000 2021,2/8/21,2/7/21
1412,Topic 0,0,Mon Feb 08 02:37:41 +0000 2021,2/8/21,2/7/21
1413,Topic 0,0,Mon Feb 08 02:19:15 +0000 2021,2/8/21,2/7/21
1414,Topic 0,0,Mon Feb 08 01:17:25 +0000 2021,2/8/21,2/7/21
1415,Topic 0,0,Mon Feb 08 00:39:58 +0000 2021,2/8/21,2/7/21
1416,Topic 0,0,Mon Feb 08 00:20:10 +0000 2021,2/8/21,2/7/21
1417,Topic 0,0,Sun Feb 07 23:45:19 +0000 2021,2/7/21,2/7/21
1418,Topic 0,0,Sun Feb 07 23:09:45 +0000 2021,2/7/21,2/7/21
1419,Topic 0,0,Sun Feb 07 23:08:01 +0000 2021,2/7/21,2/7/21
1420,Topic 0,0,Sun Feb 07 22:39:03 +0000 2021,2/7/21,2/7/21
1421,Topic 0,0,Mon Feb 08 13:28:32 +0000 2021,2/8/21,2/7/21
1422,Topic 0,0,Mon Feb 08 13:47:47 +0000 2021,2/8/21,2/7/21
1423,Topic 0,0,Sun Feb 07 09:51:41 +0000 2021,2/7/21,2/7/21
1424,Topic 0,0,Sun Feb 07 05:06:30 +0000 2021,2/7/21,2/7/21
1425,Topic 0,0,Sun Feb 07 09:50:50 +0000 2021,2/7/21,2/7/21
1426,Topic 0,0,Sun Feb 07 09:40:16 +0000 2021,2/7/21,2/7/21
1427,Topic 0,0,Sun Feb 07 09:25:08 +0000 2021,2/7/21,2/7/21
1428,Topic 0,0,Sun Feb 07 08:05:32 +0000 2021,2/7/21,2/7/21
1429,Topic 0,0,Sun Feb 07 07:21:59 +0000 2021,2/7/21,2/7/21
1430,Topic 0,0,Sun Feb 07 07:19:41 +0000 2021,2/7/21,2/7/21
1431,Topic 0,0,Sun Feb 07 07:12:14 +0000 2021,2/7/21,2/7/21
1432,Topic 0,0,Sun Feb 07 07:08:13 +0000 2021,2/7/21,2/7/21
1433,Topic 0,0,Sun Feb 07 06:29:02 +0000 2021,2/7/21,2/7/21
1434,Topic 0,0,Sun Feb 07 06:04:54 +0000 2021,2/7/21,2/7/21
1435,Topic 0,0,Sun Feb 07 05:30:36 +0000 2021,2/7/21,2/7/21
1436,Topic 0,0,Sun Feb 07 04:14:40 +0000 2021,2/7/21,2/7/21
1437,Topic 0,0,Mon Feb 08 14:15:49 +0000 2021,2/8/21,2/7/21
1438,Topic 0,0,Sun Feb 07 03:58:49 +0000 2021,2/7/21,2/7/21
1439,Topic 0,0,Sun Feb 07 03:09:04 +0000 2021,2/7/21,2/7/21
1440,Topic 0,0,Sun Feb 07 01:53:49 +0000 2021,2/7/21,2/7/21
1441,Topic 0,0,Sun Feb 07 00:59:44 +0000 2021,2/7/21,2/7/21
1442,Topic 0,0,Sun Feb 07 00:29:21 +0000 2021,2/7/21,2/7/21
1443,Topic 0,0,Sun Feb 07 00:26:57 +0000 2021,2/7/21,2/7/21
1444,Topic 0,0,Sun Feb 07 00:12:31 +0000 2021,2/7/21,2/7/21
1445,Topic 0,0,Sun Feb 07 00:11:56 +0000 2021,2/7/21,2/7/21
1446,Topic 0,0,Sun Feb 07 00:01:51 +0000 2021,2/7/21,2/7/21
1447,Topic 0,0,Mon Feb 08 15:13:38 +0000 2021,2/8/21,2/7/21
1448,Topic 0,0,Mon Feb 08 14:56:26 +0000 2021,2/8/21,2/7/21
1449,Topic 0,0,Sun Mar 21 16:30:09 +0000 2021,3/21/21,3/21/21
1450,Topic 0,0,Sun Mar 21 17:12:29 +0000 2021,3/21/21,3/21/21
1451,Topic 0,0,Sun Mar 21 19:09:45 +0000 2021,3/21/21,3/21/21
1452,Topic 0,0,Fri Mar 19 14:02:05 +0000 2021,3/19/21,3/14/21
1453,Topic 0,0,Thu Mar 18 15:26:08 +0000 2021,3/18/21,3/14/21
1454,Topic 0,0,Thu Mar 18 13:31:19 +0000 2021,3/18/21,3/14/21
1455,Topic 0,0,Thu Mar 18 13:22:01 +0000 2021,3/18/21,3/14/21
1456,Topic 0,0,Thu Mar 18 12:22:30 +0000 2021,3/18/21,3/14/21
1457,Topic 0,0,Thu Mar 18 10:13:35 +0000 2021,3/18/21,3/14/21
1458,Topic 0,0,Thu Mar 18 09:47:23 +0000 2021,3/18/21,3/14/21
1459,Topic 0,0,Thu Mar 18 09:37:56 +0000 2021,3/18/21,3/14/21
1460,Topic 0,0,Thu Mar 18 07:48:02 +0000 2021,3/18/21,3/14/21
1461,Topic 0,0,Fri Mar 19 16:37:52 +0000 2021,3/19/21,3/14/21
1462,Topic 0,0,Fri Mar 19 15:51:59 +0000 2021,3/19/21,3/14/21
1463,Topic 0,0,Fri Mar 19 14:40:26 +0000 2021,3/19/21,3/14/21
1464,Topic 0,0,Fri Mar 19 13:11:04 +0000 2021,3/19/21,3/14/21
1465,Topic 0,0,Thu Mar 18 19:00:22 +0000 2021,3/18/21,3/14/21
1466,Topic 0,0,Fri Mar 19 13:01:53 +0000 2021,3/19/21,3/14/21
1467,Topic 0,0,Fri Mar 19 13:00:59 +0000 2021,3/19/21,3/14/21
1468,Topic 0,0,Fri Mar 19 12:53:27 +0000 2021,3/19/21,3/14/21
1469,Topic 0,0,Fri Mar 19 12:16:39 +0000 2021,3/19/21,3/14/21
1470,Topic 0,0,Fri Mar 19 12:00:17 +0000 2021,3/19/21,3/14/21
1471,Topic 0,0,Fri Mar 19 11:55:15 +0000 2021,3/19/21,3/14/21
1472,Topic 0,0,Fri Mar 19 11:26:48 +0000 2021,3/19/21,3/14/21
1473,Topic 0,0,Fri Mar 19 09:27:46 +0000 2021,3/19/21,3/14/21
1474,Topic 0,0,Fri Mar 19 09:24:30 +0000 2021,3/19/21,3/14/21
1475,Topic 0,0,Fri Mar 19 08:58:36 +0000 2021,3/19/21,3/14/21
1476,Topic 0,0,Fri Mar 19 06:27:26 +0000 2021,3/19/21,3/14/21
1477,Topic 0,0,Thu Mar 18 16:49:14 +0000 2021,3/18/21,3/14/21
1478,Topic 0,0,Thu Mar 18 19:16:07 +0000 2021,3/18/21,3/14/21
1479,Topic 0,0,Sun Mar 21 19:37:03 +0000 2021,3/21/21,3/21/21
1480,Topic 0,0,Fri Mar 19 00:25:37 +0000 2021,3/19/21,3/14/21
1481,Topic 0,0,Wed Mar 17 21:24:24 +0000 2021,3/17/21,3/14/21
1482,Topic 0,0,Wed Mar 17 20:33:51 +0000 2021,3/17/21,3/14/21
1483,Topic 0,0,Wed Mar 17 20:13:27 +0000 2021,3/17/21,3/14/21
1484,Topic 0,0,Wed Mar 17 20:06:48 +0000 2021,3/17/21,3/14/21
1485,Topic 0,0,Wed Mar 17 19:58:21 +0000 2021,3/17/21,3/14/21
1486,Topic 0,0,Wed Mar 17 19:42:09 +0000 2021,3/17/21,3/14/21
1487,Topic 0,0,Wed Mar 17 19:31:50 +0000 2021,3/17/21,3/14/21
1488,Topic 0,0,Wed Mar 17 18:59:25 +0000 2021,3/17/21,3/14/21
1489,Topic 0,0,Fri Mar 19 01:10:26 +0000 2021,3/19/21,3/14/21
1490,Topic 0,0,Fri Mar 19 00:57:01 +0000 2021,3/19/21,3/14/21
1491,Topic 0,0,Fri Mar 19 00:27:01 +0000 2021,3/19/21,3/14/21
1492,Topic 0,0,Fri Mar 19 00:21:12 +0000 2021,3/19/21,3/14/21
1493,Topic 0,0,Thu Mar 18 19:35:32 +0000 2021,3/18/21,3/14/21
1494,Topic 0,0,Fri Mar 19 00:05:57 +0000 2021,3/19/21,3/14/21
1495,Topic 0,0,Thu Mar 18 23:47:12 +0000 2021,3/18/21,3/14/21
1496,Topic 0,0,Thu Mar 18 23:27:14 +0000 2021,3/18/21,3/14/21
1497,Topic 0,0,Thu Mar 18 22:28:20 +0000 2021,3/18/21,3/14/21
1498,Topic 0,0,Thu Mar 18 22:09:28 +0000 2021,3/18/21,3/14/21
1499,Topic 0,0,Thu Mar 18 20:57:18 +0000 2021,3/18/21,3/14/21
1500,Topic 0,0,Thu Mar 18 20:53:34 +0000 2021,3/18/21,3/14/21
1501,Topic 0,0,Thu Mar 18 20:47:36 +0000 2021,3/18/21,3/14/21
1502,Topic 0,0,Thu Mar 18 20:26:25 +0000 2021,3/18/21,3/14/21
1503,Topic 0,0,Thu Mar 18 20:24:55 +0000 2021,3/18/21,3/14/21
1504,Topic 0,0,Thu Mar 18 20:22:42 +0000 2021,3/18/21,3/14/21
1505,Topic 0,0,Fri Mar 19 06:08:49 +0000 2021,3/19/21,3/14/21
1506,Topic 0,0,Fri Mar 19 03:50:50 +0000 2021,3/19/21,3/14/21
1507,Topic 0,0,Fri Mar 19 01:45:06 +0000 2021,3/19/21,3/14/21
1508,Topic 0,0,Sat Mar 20 19:44:32 +0000 2021,3/20/21,3/14/21
1509,Topic 0,0,Sun Mar 21 12:02:38 +0000 2021,3/21/21,3/21/21
1510,Topic 0,0,Sun Mar 21 11:54:43 +0000 2021,3/21/21,3/21/21
1511,Topic 0,0,Sun Mar 21 11:43:30 +0000 2021,3/21/21,3/21/21
1512,Topic 0,0,Sun Mar 21 10:16:18 +0000 2021,3/21/21,3/21/21
1513,Topic 0,0,Sun Mar 21 10:08:41 +0000 2021,3/21/21,3/21/21
1514,Topic 0,0,Sun Mar 21 02:53:49 +0000 2021,3/21/21,3/21/21
1515,Topic 0,0,Sun Mar 21 00:32:24 +0000 2021,3/21/21,3/21/21
1516,Topic 0,0,Sun Mar 21 00:00:54 +0000 2021,3/21/21,3/21/21
1517,Topic 0,0,Sat Mar 20 22:47:45 +0000 2021,3/20/21,3/14/21
1518,Topic 0,0,Sat Mar 20 20:49:56 +0000 2021,3/20/21,3/14/21
1519,Topic 0,0,Sat Mar 20 20:18:25 +0000 2021,3/20/21,3/14/21
1520,Topic 0,0,Sat Mar 20 19:35:42 +0000 2021,3/20/21,3/14/21
1521,Topic 0,0,Fri Mar 19 01:39:09 +0000 2021,3/19/21,3/14/21
1522,Topic 0,0,Sat Mar 20 18:55:36 +0000 2021,3/20/21,3/14/21
1523,Topic 0,0,Sat Mar 20 18:50:10 +0000 2021,3/20/21,3/14/21
1524,Topic 0,0,Sat Mar 20 18:10:33 +0000 2021,3/20/21,3/14/21
1525,Topic 0,0,Sat Mar 20 17:59:26 +0000 2021,3/20/21,3/14/21
1526,Topic 0,0,Sat Mar 20 17:57:14 +0000 2021,3/20/21,3/14/21
1527,Topic 0,0,Sat Mar 20 17:17:16 +0000 2021,3/20/21,3/14/21
1528,Topic 0,0,Sat Mar 20 16:58:06 +0000 2021,3/20/21,3/14/21
1529,Topic 0,0,Sat Mar 20 16:27:50 +0000 2021,3/20/21,3/14/21
1530,Topic 0,0,Sat Mar 20 16:10:46 +0000 2021,3/20/21,3/14/21
